VARIABLES = "Beta [°]" "Alpha [°]" CFX CFY CFZ CMX CMY CMZ CL CD CS CR CM CN
-160	40	0.148798	0.121775	-0.849221	0.321799	0.090747	-0.192241	0.746187	0.661710	-0.262144	-0.378801	-0.043226	-0.354114
-160	50	0.152256	0.080368	-0.998236	0.345937	0.064688	-0.119716	0.758288	0.838030	-0.303589	-0.317255	-0.016100	-0.341955
-160	60	0.129975	0.048008	-1.098191	0.369289	0.003428	-0.071414	0.661657	0.971193	-0.348168	-0.232798	0.038778	-0.355520
-160	70	0.104626	0.052763	-1.139694	0.448302	0.010417	-0.048115	0.488115	1.058047	-0.403633	-0.190131	0.027189	-0.437723
-160	80	0.090665	0.076600	-1.178659	0.554255	0.126530	-0.010918	0.293960	1.131744	-0.463596	-0.143821	-0.089659	-0.547730
-160	90	0.089959	0.102497	-1.234186	0.650587	0.324130	0.037737	0.089959	1.194811	-0.518432	-0.075398	-0.291676	-0.650587
-150	-90	0.181164	0.261676	1.063391	-0.921918	-0.396982	0.186691	-0.181164	1.051762	-0.758314	0.036812	0.250451	-0.921918
-150	-80	0.208894	0.283984	0.965012	-0.962013	-0.285369	0.192142	-0.373293	0.996434	-0.702975	0.123484	0.069000	-0.914033
-150	-70	0.226350	0.292016	0.869399	-0.861304	-0.142626	0.173775	-0.510051	0.920567	-0.622669	0.185012	-0.105421	-0.749926
-150	-60	0.241898	0.264549	0.809023	-0.644612	-0.031283	0.109436	-0.614001	0.843786	-0.518949	0.212689	-0.181449	-0.503532
-150	-50	0.263733	0.225244	0.729738	-0.466282	-0.022730	0.002442	-0.671098	0.743553	-0.389810	0.269310	-0.131111	-0.355623
-150	-40	0.274024	0.200117	0.562071	-0.378988	0.006907	-0.069080	-0.606710	0.594738	-0.248995	0.286427	-0.128940	-0.296527
-150	-30	0.247329	0.176280	0.405648	-0.348738	0.132225	-0.122272	-0.474966	0.449288	-0.146978	0.248387	-0.234950	-0.280260
-150	-21	0.192466	0.141197	0.335561	-0.316173	0.262986	-0.164513	-0.382247	0.330351	-0.092566	0.175192	-0.345861	-0.266892
-150	-18	0.172312	0.129286	0.315397	-0.297321	0.287954	-0.177315	-0.353208	0.290971	-0.078757	0.148361	-0.363364	-0.260514
